,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
10,,2485.18756453964,2485.57647171999,2457.4757783091395,2455.5446014876397,2453.6730183513,,2498.8806056991,2524.27270833994,2454.7583672327696,2453.0469009465696,2452.92196701723,,2453.617696821111,2526.61700430064,2522.76468393357,2471.179439256471,2472.7902441303,2470.54894812702,2470.84848959617,2476.20095685452,2472.6507699418803,2469.72053026115,2470.441735452169,2467.45509933912,2470.39610909588,2509.04772831745,2518.9327959888396,,2509.2350293841396,2511.5656141726604,,,2511.90156723189,2506.08967908816,2501.80646182805,2506.85579183867,2508.7000804308605,2503.6911595373604,2505.5771832779897,2511.74692769099,2504.48193459175,,2502.29728276987,2504.12951345339,2501.0765735066298,,2501.0249764545,2499.3559650513102,2499.1768496894397,2498.6403447030602,2500.9319610486104,2495.02315504028,2495.61881924568,2495.98486162932,2495.98336055869,2482.1341663039602,,2499.15968309276,2485.02622030115,,2487.7731707487,,,2480.83396822046,2473.78732007792,2484.43225401445,2483.33343564325,2483.23318805201,2479.9018324451104,2483.4622102718804,2468.9931748466197,2468.70069517428,,,,2478.9764530963503,2515.9306091492103,2481.31649374496,2483.13075239602,,,2480.8929399765198,,2481.23013546502,,2472.55743117475,2485.615068970389,,2470.06695295623,2470.875879698661,,2509.06462122067,2504.04850765534,2500.80764076602,2494.40219051392,2482.3200894906304,2478.3520630199
11,1054.01911825514,1066.37572610991,,,1057.30407380791,1051.9517146907901,1058.15638452546,,1099.15611549314,,1052.35756190699,1053.3459638251402,,1055.8008899744198,1091.34510539786,,1085.0397559474302,1091.9755387170098,1087.84028174079,1080.2515801121199,1092.8447561271198,1081.11200742614,1084.15767618932,1087.50883075656,1087.47686106466,1084.84595575886,1096.5973497671198,1096.0670503292,1093.79148323623,1094.1083448732902,1097.80652917931,1093.53715613388,1093.25158172945,1095.76913309214,1105.46993533518,1099.17872017955,1098.7365324070402,1096.28081782432,1098.48546900008,1097.76904015963,1100.5919399727802,1096.92631416415,1099.6285099982301,,1101.43734986718,1100.42074557605,1100.36055235345,1096.53687545406,,1098.4487146347901,1100.79122016717,1100.03087688967,1100.87975107699,1094.68973524922,1101.62088731962,,1089.11459372349,,1104.09711087184,,,1093.63242618641,1095.96604491479,1091.56451074782,1091.17273032909,1089.3475517596,1092.22285537112,1100.48046631337,1091.0574275250099,1089.2234812743,1093.80140929107,,1082.5441552096304,1079.85993985861,1091.63773676199,1081.32999514733,1089.62128853018,1153.77356037151,1086.94746737718,1059.82878338208,1085.2823765493401,,1064.9322729288199,1060.1038713459,,1084.28950287599,1085.85900503363,1062.02819417208,1053.55586868307,1083.7806246401599,1088.8851356836599,1091.4925479985,1097.74099277791,1099.35576770453,,1099.9522453541801,1090.2218279062,
12,1053.82755761862,1066.35879965752,1069.78349536409,,1057.1918387279,1051.6676062754302,,1059.0625677801402,1098.8544602171198,1056.09956039789,1052.20033141971,1053.4070526731698,1094.9904580581099,1055.65810628907,1091.07423070587,1095.98737454274,1085.03847505164,,1088.05959863157,1080.31569286121,1092.82497829628,1081.2533933116902,1084.1248996535198,1087.47382040505,,1085.00039677517,1096.3410994881801,1096.06583808284,1093.6870854841,1094.12506664249,,1093.61656095905,1093.1697551478098,,1105.52843226868,1099.28841214495,1098.8400563739,1096.33806838322,1098.5179769056501,1097.91627167607,1100.8064066988,1096.8555762599499,1099.76633470264,1101.83232431172,1101.53505907628,1100.52677340139,1100.18526699999,1096.5326545789599,1097.9072512535001,1098.4851346892099,1100.7814732850802,1099.94370132901,,1094.81566406077,1101.55970990193,1096.65804304681,1089.11245408482,,,,,1093.57617035628,1096.06479292538,1091.42536419185,1091.21783001544,1089.2421883018599,1092.27740310997,1100.50092785398,1091.3251514225,1089.2572640896199,,1079.2996863611302,,1079.8501384138601,1091.7259067192401,1081.24605158967,1089.61569315479,1153.57911251247,,1059.815646991,1085.3075845957599,1086.93856930841,1064.89635647366,1059.91653798106,1057.29422433586,1084.3650256530802,1085.86545924805,1062.0423715285099,1053.6273745006,1083.82491893357,1088.7754856694196,,,1099.29548606164,1099.92719564409,1099.8935255694698,1090.2160294878802,1085.7297803977401
13,2454.64503570381,2485.1396060865,2485.454759134,2457.2891788519,2455.59324826562,2453.8133544842003,2496.88572119246,2499.01959531501,,2454.8164149314607,2453.31979285783,2453.171414589611,2524.53480121188,2453.51903217581,2526.6125357017,,2471.07052193339,2472.7755843246,2470.42446410435,2470.71220388867,2476.07246855279,,2469.670364988481,2470.51948679203,2467.5142412105397,,,2518.79077397311,,2509.2436160715397,2687.1664718914003,2517.7970541064897,2519.528604048661,2511.8508240339497,2682.54071862074,,,2508.73631348549,2503.78984473298,2505.515686228189,2511.84036265925,2504.44653135985,2677.66070522718,,2683.45358463651,,2677.5361431662,2678.44590639443,,2499.2376863261397,2498.67597979843,2501.02189435531,2495.0958464457103,2495.7776739552696,2495.99757658033,2496.17044322333,2661.76195291821,2674.6085948505397,2676.40926453606,2663.5471489963397,2673.84232735486,,2672.47411977594,2662.58491930945,2659.94281417945,2654.94634838484,2664.6943004376103,2662.27398703329,2661.57921794479,,2662.0787915385604,2469.06292045298,2468.69713326887,2465.1784046625,2482.73688433821,,,,2481.4831347755803,2483.50438303684,2470.11901349108,,2480.78228436306,2480.9778325849497,2481.30826438494,2471.3394714773003,2472.49416575468,,2455.12835785867,,,2525.86640989213,,2504.16994816575,2500.915827489611,2494.36774705602,2482.31284479761,
14,,2485.18756453964,2485.57647171999,2457.4757783091395,2455.5446014876397,2453.6730183513,,2498.8806056991,,2454.7583672327696,2453.0469009465696,2452.92196701723,2524.57557748589,2453.617696821111,2526.61700430064,2522.76468393357,,2472.7902441303,,2470.8484952938397,,2472.6507699418803,2469.72053026115,2470.441735452169,,2470.39610909588,,,2518.16913933535,2509.2350293841396,2511.5656141726604,2518.02392867252,2519.77798301798,,2506.08967908816,2501.80646182805,,2508.7000804308605,,2505.5771832779897,,2504.48193459175,2498.98781463916,,2504.12951345339,2501.0765735066298,2502.0804599532003,2501.0249764545,2499.3559650513102,,,2500.9319610486104,2495.02315504028,2495.61881924568,2495.98486162932,2495.98336055869,2482.1341663039602,2496.1410312770604,,2485.02622030115,2494.17913809146,2487.7731707487,,2482.55951913267,2480.83396822046,2473.78732007792,,2483.33343564325,2483.23318805201,2479.9018324451104,2483.4622102718804,2468.9931748466197,2468.70069517428,2465.05770372225,2482.61845723959,2468.34325414514,2478.9764530963503,,2481.31649374496,2483.13075239602,2470.09395681491,2476.70644241189,2480.89294216826,2480.84499201664,,2471.3729604444297,2472.55743117475,2485.615068970389,2455.03479431102,,2470.875879698661,,2509.06462122067,2504.04850765534,2500.80764076602,2494.40219051392,,2478.3520630199
15,1149.66610352798,1173.6075442647698,,1153.76836615526,1151.35130474616,1148.50983828772,1164.2895711864599,1168.28133700795,1185.91637717654,1155.80549491554,1149.79644484255,1149.79554698233,1183.36680058789,1152.6578826577,1183.15742972765,1186.17322561863,1169.72614273993,1178.74197404931,,1166.36602818596,1182.7016307069198,,1169.75524509073,,1172.97694362283,1170.2264658572901,1186.9416183989802,1185.1576970035499,1186.00181375027,1185.1208053877901,1187.5817877068,1185.78177471263,1187.33143969255,1185.65181317633,,1185.17295046095,1189.11295952467,1186.92229187867,1186.40994013933,,1188.4642831322801,1183.9875000491302,1188.61448331937,,1191.38602101886,1188.9931062063001,1188.8029783285401,1189.03172581759,1185.93514145175,1188.31965023583,1189.87152706688,,1189.8578713863199,1182.06142175858,1190.53006848205,1185.97942921987,1177.36556392626,1189.16309494075,1193.52902000336,,1197.1262089232,,1187.27293489987,,,,,1186.2013456786501,1178.92316268044,1173.80168560977,1180.52629316919,1166.63793976621,1167.3706534089301,1166.1853175977901,1181.58681571455,1169.25401060068,,,1174.17351944327,1165.19536729107,1173.02950445095,1173.48638713068,1170.56414812314,1166.7743691972698,1165.09804324178,1170.0864873549601,1171.31033500289,1168.82332127425,1150.46790044251,1170.93672437367,1176.10428752435,1183.14601509667,1186.9317331868401,1186.85647491936,1189.10705832125,1189.0445664661302,1179.0764687584801,
16,,2485.18756453964,2485.57647171999,2457.4757783091395,2455.5446014876397,2453.6730183513,2496.9540435673803,2498.8804002737397,2524.27252074915,2454.7583672327696,2453.0469009465696,2452.92196701723,,,,2522.7646005625697,2471.1792892557,2472.79014569161,2470.5489044455303,2470.84839672422,2476.20096772534,,2469.72053425232,2470.44171200342,2467.455092539489,2470.3960095858397,2509.04754556663,2518.9327959888396,,2509.2348413304003,2511.5656141726604,2518.0237545695104,,2511.90156723189,2506.08955006461,2501.80646182805,2506.85579183867,2508.7000804308605,2503.6911595373604,2505.5771832779897,2511.74692769099,2504.48184331585,2498.98782027303,2502.29709261686,2504.12939989085,2501.07652037458,2502.0803107273,2501.0248103454896,,2499.1768496894397,2498.64018252565,,,2495.61881924568,2495.98486162932,2495.98336055869,2482.13417025621,2496.1408788334697,2499.15968309276,2485.02635993083,,2487.77318041292,2494.03000557589,,2480.83396136432,,2484.43225401445,2483.3333408591,2483.2330529015803,,2483.4621847223,,2468.7006037282604,,2482.61828770015,2468.34326214458,,,2481.31649714378,2483.13075239602,2470.09393578439,2476.70632064182,2480.89294216826,2480.84499201664,2481.23013600954,2471.37295134036,,2485.615068970389,,2470.06695295623,2470.8758699898603,2525.92759513982,2509.06454576561,2504.04850765534,2500.80764076602,2494.40216669709,2482.3201008483898,2478.35205339721
17,2454.64503570381,2485.1396060865,2485.4545618242,2457.2891788519,2455.59324826562,2453.8133544842003,2496.88572119246,2499.01959531501,2523.98179398741,2454.8164149314607,2453.31979285783,2453.171414589611,2524.53480121188,2453.51903217581,2526.6125357017,2522.73591235073,2471.07052193339,,2470.42446410435,2470.71220388867,2476.07246855279,,2469.670364988481,2470.51948679203,2467.5142412105397,,,2518.79077397311,2518.09516073255,2509.2436160715397,2687.1664718914003,2517.7970541064897,2519.52861451999,2684.57147441285,2682.54071862074,2501.8360616662303,2506.85857326428,2508.73631348549,2503.78984473298,,2511.84036265925,,,2502.32463784096,2683.45358463651,2677.46875571052,2677.5361431662,2678.44590639443,2673.95801459835,2499.2376863261397,2498.67593151744,2501.0220147464997,2495.0958470091,,2495.99757658033,2496.17044322333,2661.76193912302,2674.6085948505397,2676.40926453606,2663.54708975584,2673.84232735486,2665.83438626672,2672.47411977594,2662.58486101802,2659.94281417945,2654.94634838484,2664.6943004376103,2662.27398703329,2661.57921794479,2658.4431747184803,2662.0787915385604,2647.72015979594,2468.69713383963,2645.79508096422,2662.9689374286604,2468.32125036837,2658.8057080233702,2515.84269821399,2481.4831347755803,,2470.11901349108,2476.72692094328,,,2481.30826438494,2471.3394714773003,2472.49416575468,2485.59439180305,2455.12835785867,2469.84439983932,2470.79679278375,,2509.1641461666395,,2500.915827489611,,2482.31284479761,2478.5142363805107
18,1362.28469752561,1382.8675783914498,1382.9090394048999,1363.5019076371,,,1388.2962442677801,,1425.38655361456,1368.5093240014098,1360.4348415928698,1362.3245601918902,,1363.2388211990199,1431.52215380061,,,1398.3878306469198,1393.75013238669,1385.90028936074,,1390.9394326068,1390.2715537202698,1393.9598825999099,1392.7700554424,1389.9663155635901,1418.1299068241299,1422.1956665094501,,,1418.37671838395,,1422.48919878239,1416.86306110542,1418.9153683492902,1409.05942308163,,1416.39551932198,1413.10337844505,1410.05494128087,1416.9726527050598,1412.3944980076099,1413.08270230043,1412.23415449296,1416.56963356053,1415.87144953716,1412.02033150999,1412.7059222091198,,1409.18927410811,,1413.28502174238,1406.36502582791,,1413.19719705665,1410.6798996545301,1398.33041917741,,1417.36725893057,,1414.08456602469,1402.70919978038,,1403.46390336512,1397.79814333888,1396.1295438232098,1403.98395498103,1405.4364442386402,1398.75538618914,1397.0065184145499,1401.43069670305,1388.25429530311,1389.07811255004,1386.07360162074,1399.0530084566299,1389.90180802991,,,1399.2296857629801,,1391.55588095209,1396.3394016824698,1377.3393648407098,1375.35698972992,1376.36115758082,1387.9820459572104,,1379.2714092183496,1361.80059509017,,1394.7054961445401,1423.01345056616,1417.97442558297,1410.67443861097,1412.20990624105,1410.1434152096601,1401.4567467685001,1394.298831159
19,2491.34095100308,2539.6155596047893,,2492.8230450720607,2490.56131935864,2489.8635034587,2567.41519176001,2570.2181338128,2643.8744132442803,2487.7007030454,,2486.67166285252,,,2649.11440545136,2644.52780952364,2561.74064415281,2562.54976176199,2559.203699827389,2561.01026983649,,2565.0347863367,2561.61761972661,2560.96581349498,,2561.3316877339003,2619.60834993378,2639.4148628352,2635.47503672744,2623.41656029195,2624.4427945859,2637.60402530352,2636.93556206166,2622.89611658548,2615.61372552185,,2617.47199960839,2618.50778132574,2614.39816782785,2612.78790190327,2622.70152728035,,2603.6616986961803,2607.7750401296203,2611.8989304015304,2608.4884032525,2608.96001963147,2608.64842187575,2605.59559598324,2602.5985467554397,2604.13918881357,2606.8107954245897,2599.22463725912,2598.66695136113,2601.71478802091,2599.54705676382,,2598.8007958609196,2603.56387387036,2584.59344588196,2597.61789522068,2587.28673990654,2596.5979469858,2582.3070060003197,2577.40648392333,2571.58361067953,2583.20029767651,2582.70997535665,2581.569577209889,2576.349500463731,2579.05264835366,,2561.4072275916,,2578.4796117393203,2561.7480413463,,,2577.22299916633,2538.3305063158605,2564.4520928903,2568.51938150453,2534.77296879189,2534.9779644547198,2535.35289970043,2562.71402496567,2563.61788846439,2539.83149768747,,2564.0729308478,2560.0548995925196,2644.97253426565,2620.3590945955702,2610.8446204881,,2598.43278519935,2581.43705226238,2575.7515497802697
