,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
10,2454.429608,2485.187565,2485.576472,2457.475778,2455.544601,2453.673018,2496.954044,2498.880606,2524.272708,2454.758367,2453.046901,2452.921967,2524.575577,2453.617697,2526.617004,2522.764684,2471.179439,2472.790244,2470.548948,2470.84849,2476.200957,2472.65077,2469.72053,2470.441735,2467.455099,2470.396109,2509.047728,2518.932796,2518.169139,2509.235029,2511.565614,2518.023929,2519.777983,2511.901567,2506.089679,2501.806462,2506.855792,2508.70008,2503.69116,2505.577183,2511.746928,2504.481935,2498.987815,2502.297283,2504.129513,2501.076574,2502.08046,2501.024976,2499.355965,2499.17685,2498.640345,2500.931961,2495.023155,2495.618819,2495.984862,2495.983361,2482.134166,2496.141031,2499.159683,2485.02622,2494.179138,2487.773171,2494.030066,2482.559519,2480.833968,2473.78732,2484.432254,2483.333436,2483.233188,2479.901832,2483.46221,2468.993175,2468.700695,2465.057704,2482.618457,2468.343254,2478.976453,2515.930609,2481.316494,2483.130752,2470.093957,2476.706442,2480.89294,2480.844992,2481.230135,2471.37296,2472.557431,2485.615069,2455.034803,2470.066953,2470.87588,2525.927595,2509.064621,2504.048508,2500.807641,2494.402191,2482.320089,2478.352063
11,1054.019118,1066.375726,1070.086495,1056.051681,1057.304074,1051.951715,1058.156385,1059.142112,1099.156115,1056.050076,1052.357562,1053.345964,1095.523008,1055.80089,1091.345105,1096.112838,1085.039756,1091.975539,1087.840282,1080.25158,1092.844756,1081.112007,1084.157676,1087.508831,1087.476861,1084.845956,1096.59735,1096.06705,1093.791483,1094.108345,1097.806529,1093.537156,1093.251582,1095.769133,1105.469935,1099.17872,1098.736532,1096.280818,1098.485469,1097.76904,1100.59194,1096.926314,1099.62851,1101.759706,1101.43735,1100.420746,1100.360552,1096.536875,1097.937999,1098.448715,1100.79122,1100.030877,1100.879751,1094.689735,1101.620887,1096.712506,1089.114594,1101.837531,1104.097111,1090.93935,1108.23106,1093.632426,1095.966045,1091.564511,1091.17273,1089.347552,1092.222855,1100.480466,1091.057428,1089.223481,1093.801409,1079.378491,1082.544155,1079.85994,1091.637737,1081.329995,1089.621289,1153.77356,1086.947467,1059.828783,1085.282377,1086.874943,1064.932273,1060.103871,1057.40222,1084.289503,1085.859005,1062.028194,1053.555869,1083.780625,1088.885136,1091.492548,1097.740993,1099.355768,1099.766137,1099.952245,1090.221828,1085.749993
12,1053.827558,1066.3588,1069.783495,1055.887412,1057.191839,1051.667606,1058.113139,1059.062568,1098.85446,1056.09956,1052.200331,1053.407053,1094.990458,1055.658106,1091.074231,1095.987375,1085.038475,1092.015405,1088.059599,1080.315693,1092.824978,1081.253393,1084.1249,1087.47382,1087.561599,1085.000397,1096.341099,1096.065838,1093.687085,1094.125067,1097.871437,1093.616561,1093.169755,1095.738398,1105.528432,1099.288412,1098.840056,1096.338068,1098.517977,1097.916272,1100.806407,1096.855576,1099.766335,1101.832324,1101.535059,1100.526773,1100.185267,1096.532655,1097.907251,1098.485135,1100.781473,1099.943701,1100.73007,1094.815664,1101.55971,1096.658043,1089.112454,1101.908308,1104.26175,1091.017668,1108.310793,1093.57617,1096.064793,1091.425364,1091.21783,1089.242188,1092.277403,1100.500928,1091.325151,1089.257264,1093.767301,1079.299686,1082.720615,1079.850138,1091.725907,1081.246052,1089.615693,1153.579113,1086.89228,1059.815647,1085.307585,1086.938569,1064.896356,1059.916538,1057.294224,1084.365026,1085.865459,1062.042372,1053.627375,1083.824919,1088.775486,1091.342313,1097.621773,1099.295486,1099.927196,1099.893526,1090.216029,1085.72978
13,2454.645036,2485.139606,2485.454759,2457.289179,2455.593248,2453.813354,2496.885721,2499.019595,2523.981794,2454.816415,2453.319793,2453.171415,2524.534801,2453.519032,2526.612536,2522.735912,2471.070522,2472.775584,2470.424464,2470.712204,2476.072469,2472.779806,2469.670365,2470.519487,2467.514241,2470.182973,2509.045982,2518.790774,2518.095161,2509.243616,2687.166472,2517.797054,2519.528604,2511.850824,2682.540719,2501.836062,2506.858573,2508.736313,2503.789845,2505.515686,2511.840363,2504.446531,2677.660705,2502.324638,2683.453585,2677.468759,2677.536143,2678.445906,2499.332272,2499.237686,2498.67598,2501.021894,2495.095846,2495.777674,2495.997577,2496.170443,2661.761953,2674.608595,2676.409265,2663.547149,2673.842327,2665.834386,2672.47412,2662.584919,2659.942814,2654.946348,2664.6943,2662.273987,2661.579218,2658.443175,2662.078792,2469.06292,2468.697133,2465.178405,2482.736884,2468.32125,2479.182695,2515.842698,2481.483135,2483.504383,2470.119013,2476.726921,2480.782284,2480.977833,2481.308264,2471.339471,2472.494166,2485.594392,2455.128358,2469.8444,2470.796793,2525.86641,2509.164146,2504.169948,2500.915827,2494.367747,2482.312845,2478.514236
14,2454.429608,2485.187565,2485.576472,2457.475778,2455.544601,2453.673018,2496.954044,2498.880606,2524.272708,2454.758367,2453.046901,2452.921967,2524.575577,2453.617697,2526.617004,2522.764684,2471.179439,2472.790244,2470.548948,2470.848495,2476.200957,2472.65077,2469.72053,2470.441735,2467.455099,2470.396109,2509.047728,2518.932796,2518.169139,2509.235029,2511.565614,2518.023929,2519.777983,2511.901567,2506.089679,2501.806462,2506.855792,2508.70008,2503.69116,2505.577183,2511.746928,2504.481935,2498.987815,2502.297283,2504.129513,2501.076574,2502.08046,2501.024976,2499.355965,2499.17685,2498.640346,2500.931961,2495.023155,2495.618819,2495.984862,2495.983361,2482.134166,2496.141031,2676.283196,2485.02622,2494.179138,2487.773171,2494.030066,2482.559519,2480.833968,2473.78732,2484.432254,2483.333436,2483.233188,2479.901832,2483.46221,2468.993175,2468.700695,2465.057704,2482.618457,2468.343254,2478.976453,2515.930595,2481.316494,2483.130752,2470.093957,2476.706442,2480.892942,2480.844992,2481.230135,2471.37296,2472.557431,2485.615069,2455.034794,2470.066953,2470.87588,2525.927595,2509.064621,2504.048508,2500.807641,2494.402191,2482.320089,2478.352063
15,1149.666104,1173.607544,1175.739748,1153.768366,1151.351305,1148.509838,1164.289571,1168.281337,1185.916377,1155.805495,1149.796445,1149.795547,1183.366801,1152.657883,1183.15743,1186.173226,1169.726143,1178.741974,1176.243483,1166.366028,1182.701631,1169.78101,1169.755245,1173.161314,1172.976944,1170.226466,1186.941618,1185.157697,1186.001814,1185.120805,1187.581788,1185.781775,1187.33144,1185.651813,1194.158682,1185.17295,1189.11296,1186.922292,1186.40994,1185.139831,1188.464283,1183.9875,1188.614483,1188.723934,1191.386021,1188.993106,1188.802978,1189.031726,1185.935141,1188.31965,1189.871527,1186.530267,1189.857871,1182.061422,1190.530068,1185.979429,1177.365564,1189.163095,1193.52902,1178.921239,1197.126209,1182.871764,1187.272935,1179.213402,1180.085225,1176.041798,1181.325623,1186.201346,1178.923163,1173.801686,1180.526293,1166.63794,1167.370653,1166.185318,1181.586816,1169.254011,1176.9538,1244.650889,1174.173519,1165.195367,1173.029504,1173.486387,1170.564148,1166.774369,1165.098043,1170.086487,1171.310335,1168.823321,1150.4679,1170.936724,1176.104288,1183.146015,1186.931733,1186.856475,1189.107058,1189.044566,1179.076469,1173.470154
16,2454.429608,2485.187565,2485.576472,2457.475778,2455.544601,2453.673018,2496.954044,2498.8804,2524.272521,2454.758367,2453.046901,2452.921967,2524.575484,2453.617697,2526.616934,2522.764601,2471.179289,2472.790146,2470.548904,2470.848397,2476.200968,2472.650634,2469.720534,2470.441712,2467.455093,2470.39601,2509.047546,2518.932796,2518.169139,2509.234841,2511.565614,2518.023755,2519.777983,2511.901567,2506.08955,2501.806462,2506.855792,2508.70008,2503.69116,2505.577183,2511.746928,2504.481843,2498.98782,2502.297093,2504.1294,2501.07652,2502.080311,2501.02481,2499.355789,2499.17685,2498.640183,2500.931961,2495.023155,2495.618819,2495.984862,2495.983361,2482.13417,2496.140879,2499.159683,2485.02636,2494.179124,2487.77318,2494.030006,2482.559368,2480.833961,2473.787202,2484.432254,2483.333341,2483.233053,2479.90165,2483.462185,2468.993181,2468.700604,2465.057668,2482.618288,2468.343262,2478.976434,2515.930595,2481.316497,2483.130752,2470.093936,2476.706321,2480.892942,2480.844992,2481.230136,2471.372951,2472.557368,2485.615069,2455.034794,2470.066953,2470.87587,2525.927595,2509.064546,2504.048508,2500.807641,2494.402167,2482.320101,2478.352053
17,2454.645036,2485.139606,2485.454562,2457.289179,2455.593248,2453.813354,2496.885721,2499.019595,2523.981794,2454.816415,2453.319793,2453.171415,2524.534801,2453.519032,2526.612536,2522.735912,2471.070522,2472.775584,2470.424464,2470.712204,2476.072469,2472.779806,2469.670365,2470.519487,2467.514241,2470.182974,2509.045978,2518.790774,2518.095161,2509.243616,2687.166472,2517.797054,2519.528615,2684.571474,2682.540719,2501.836062,2506.858573,2508.736313,2503.789845,2505.515686,2511.840363,2504.446531,2677.660705,2502.324638,2683.453585,2677.468756,2677.536143,2678.445906,2673.958015,2499.237686,2498.675932,2501.022015,2495.095847,2495.777674,2495.997577,2496.170443,2661.761939,2674.608595,2676.409265,2663.54709,2673.842327,2665.834386,2672.47412,2662.584861,2659.942814,2654.946348,2664.6943,2662.273987,2661.579218,2658.443175,2662.078792,2647.72016,2468.697134,2645.795081,2662.968937,2468.32125,2658.805708,2515.842698,2481.483135,2483.504383,2470.119013,2476.726921,2480.782284,2480.977833,2481.308264,2471.339471,2472.494166,2485.594392,2455.128358,2469.8444,2470.796793,2525.86641,2509.164146,2504.169948,2500.915827,2494.367747,2482.312845,2478.514236
18,1362.284698,1382.867578,1382.909039,1363.501908,1365.250497,1361.578189,1388.296244,1390.358589,1425.386554,1368.509324,1360.434842,1362.32456,1427.377376,1363.238821,1431.522154,1425.79303,1391.553031,1398.387831,1393.750132,1385.900289,1399.770666,1390.939433,1390.271554,1393.959883,1392.770055,1389.966316,1418.129907,1422.195667,1422.103182,1416.416121,1418.376718,1422.646431,1422.489199,1416.863061,1418.915368,1409.059423,1413.688892,1416.395519,1413.103378,1410.054941,1416.972653,1412.394498,1413.082702,1412.234154,1416.569634,1415.87145,1412.020332,1412.705922,1410.686006,1409.189274,1412.652684,1413.285022,1406.365026,1406.352389,1413.197197,1410.6799,1398.330419,1410.552635,1417.367259,1397.623741,1414.084566,1402.7092,1406.342489,1403.463903,1397.798143,1396.129544,1403.983955,1405.436444,1398.755386,1397.006518,1401.430697,1388.254295,1389.078113,1386.073602,1399.053008,1389.901808,1396.064995,1443.102419,1399.229686,1377.046323,1391.555881,1396.339402,1377.339365,1375.35699,1376.361158,1387.982046,1393.243066,1379.271409,1361.800595,1390.411912,1394.705496,1423.013451,1417.974426,1410.674439,1412.209906,1410.143415,1401.456747,1394.298831
19,2491.340951,2539.61556,2540.348606,2492.823045,2490.561319,2489.863503,2567.415192,2570.218134,2643.874413,2487.700703,2487.258279,2486.671663,2646.255653,2486.754018,2649.114405,2644.52781,2561.740644,2562.549762,2559.2037,2561.01027,2566.127276,2565.034786,2561.61762,2560.965813,2560.704505,2561.331688,2619.60835,2639.414863,2635.475037,2623.41656,2624.442795,2637.604025,2636.935562,2622.896117,2615.613726,2610.616744,2617.472,2618.507781,2614.398168,2612.787902,2622.701527,2614.769176,2603.661699,2607.77504,2611.89893,2608.488403,2608.96002,2608.648422,2605.595596,2602.598547,2604.139189,2606.810795,2599.224637,2598.666951,2601.714788,2599.547057,2580.916178,2598.800796,2603.563874,2584.593446,2597.617895,2587.28674,2596.597947,2582.307006,2577.406484,2571.583611,2583.200298,2582.709975,2581.569577,2576.3495,2579.052648,2561.13221,2561.407228,2558.461977,2578.479612,2561.748041,2575.527678,2630.688274,2577.222999,2538.330506,2564.452093,2568.519382,2534.772969,2534.977964,2535.3529,2562.714025,2563.617888,2539.831498,2489.65047,2564.072931,2560.0549,2644.972534,2620.359095,2610.84462,2606.714665,2598.432785,2581.437052,2575.75155
20,1156.191958,1170.470653,1172.88679,1159.612862,1156.772549,1154.92114,1160.09748,1163.339734,1212.680702,1160.846632,1155.271823,1155.147652,1209.62559,1157.362217,1205.093047,1211.722817,1197.852003,1208.479584,1201.575616,1192.393643,1211.776846,1199.086641,1196.363102,1201.270349,1199.500692,1198.823008,1211.068978,1209.7829,1207.860318,1208.005076,1212.192572,1207.306024,1206.716116,1208.614551,1219.529342,1210.460085,1211.765422,1211.121454,1210.416093,1209.507062,1212.860083,1210.098635,1215.860586,1213.874784,1215.13044,1214.479274,1213.016419,1212.113688,1212.037463,1214.664676,1217.62105,1213.748098,1214.940557,1207.567765,1219.165057,1214.521618,1205.401032,1216.471274,1221.529504,1203.631894,1221.059632,1209.809278,1212.581385,1207.007352,1208.258271,1203.290424,1208.570051,1213.068478,1205.283523,1201.931382,1204.858888,1195.042363,1196.088259,1193.874077,1206.490568,1197.666629,1204.101673,1304.112816,1203.229333,1160.837724,1201.08636,1201.065492,1166.622954,1162.132917,1161.17399,1196.094051,1199.92594,1165.106165,1155.64246,1197.356437,1202.473373,1207.076644,1211.008022,1211.554076,1214.789026,1214.325062,1205.088199,1199.949547
21,1428.37586,1440.977913,1442.425901,1429.753735,1430.790375,1429.575324,1453.130216,1456.340592,1515.672276,1434.706946,1427.569992,1427.746689,1519.330047,1427.450042,1523.425741,1518.590269,1465.752296,1472.580286,1467.545614,1458.761844,1475.310884,1462.440894,1463.583366,1466.905306,1465.216538,1463.734376,1502.958366,1512.095626,1511.157671,1501.114332,1502.298567,1510.408802,1512.934714,1501.796377,1501.041643,1491.334688,1497.05485,1500.109632,1494.540438,1494.723261,1503.160248,1496.236932,1494.201298,1492.128486,1500.235779,1498.702845,1494.76209,1495.528647,1492.499242,1489.728344,1494.593068,1495.097281,1489.130832,1488.781887,1493.508402,1491.205378,1474.718133,1491.682449,1500.716252,1475.720794,1495.624744,1479.294099,1485.668541,1480.956414,1472.777315,1471.756705,1481.415038,1482.284739,1475.878644,1472.101635,1477.439948,1462.241107,1461.700139,1457.947316,1477.028808,1462.697326,1473.021551,1553.672264,1476.046398,1434.480461,1462.407671,1468.240784,1435.135804,1436.243211,1434.723978,1460.723276,1466.090609,1436.226847,1426.50128,1462.753958,1466.296816,1516.28448,1504.865028,1494.601301,1494.127826,1490.176512,1479.665178,1470.433018
22,2125.345087,2163.84602,2163.193459,2130.664747,2128.744748,2127.343733,2184.318243,2189.246354,2244.727047,2126.175169,2124.404406,2126.188818,2247.922978,2124.708849,2250.631434,2246.381466,2174.024211,2177.134537,2171.827345,2173.477605,2175.936506,2175.156555,2170.613923,2171.896015,2173.078914,2171.226319,2224.962731,2238.84204,2235.343419,2223.51884,2235.286381,2240.197289,2237.548906,2227.640811,2220.136419,2217.246097,2230.879022,2224.491675,2217.640162,2219.762783,2226.52784,2215.15111,2212.378119,2214.748916,2220.488977,2215.79833,2216.060838,2220.324314,2214.403901,2216.054534,2210.789727,2211.933929,2205.417826,2204.553485,2212.892617,2206.715993,2186.936247,2205.328157,2211.448376,2191.68398,2204.851993,2195.037126,2202.339573,2189.712011,2185.23816,2181.401356,2192.035368,2192.375208,2190.55464,2184.396297,2190.825659,2172.082488,2172.094822,2170.449306,2191.897489,2171.137397,2183.870369,2226.655117,2188.550911,2160.600957,2175.415583,2179.527226,2158.136638,2146.881479,2149.640746,2173.595783,2171.90973,2161.160951,2124.928971,2174.453869,2171.037571,2246.428506,2224.531998,2219.07451,2212.016584,2207.942247,2189.720631,2182.910891
