,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
10,2454.42960785184,2485.18756453964,,2457.4757783091395,2455.5446014876397,,2496.9540435673803,2498.8806056991,,2454.7583672327696,,2452.92196701723,,2453.617696821111,2526.61700430064,2522.76468393357,,2472.7902441303,2470.54894812702,2470.84848959617,,,2469.72053026115,2470.441735452169,2467.45509933912,2470.39610909588,2509.04772831745,2518.9327959888396,2518.16913933535,2509.2350293841396,,2518.02392867252,2519.77798301798,2511.90156723189,2506.08967908816,,,,,2505.5771832779897,,,2498.98781463916,2502.29728276987,,,2502.0804599532003,2501.0249764545,2499.3559650513102,2499.1768496894397,2498.6403447030602,2500.9319610486104,,2495.61881924568,2495.98486162932,2495.98336055869,2482.1341663039602,2496.1410312770604,,2485.02622030115,,2487.7731707487,2494.0300660432604,2482.55951913267,2480.83396822046,2473.78732007792,,2483.33343564325,2483.23318805201,2479.9018324451104,,2468.9931748466197,2468.70069517428,2465.05770372225,,,2478.9764530963503,2515.9306091492103,2481.31649374496,,,2476.70644241189,,2480.84499201664,2481.23013546502,2471.3729604444297,,,,2470.06695295623,2470.875879698661,2525.92759513982,2509.06462122067,,2500.80764076602,2494.40219051392,2482.3200894906304,
11,,1066.37572610991,,,1057.30407380791,1051.9517146907901,1058.15638452546,1059.14211207633,1099.15611549314,1056.0500756074198,1052.35756190699,1053.3459638251402,,1055.8008899744198,,1096.1128375582,1085.0397559474302,1091.9755387170098,1087.84028174079,1080.2515801121199,1092.8447561271198,1081.11200742614,1084.15767618932,,,,1096.5973497671198,1096.0670503292,,,1097.80652917931,1093.53715613388,1093.25158172945,,1105.46993533518,1099.17872017955,1098.7365324070402,1096.28081782432,1098.48546900008,1097.76904015963,,1096.92631416415,1099.6285099982301,1101.75970592388,1101.43734986718,1100.42074557605,1100.36055235345,1096.53687545406,1097.93799862936,1098.4487146347901,1100.79122016717,1100.03087688967,1100.87975107699,,,,,,,1090.93934963399,,,,1091.56451074782,1091.17273032909,1089.3475517596,1092.22285537112,1100.48046631337,1091.0574275250099,1089.2234812743,,1079.3784905591199,1082.5441552096304,,,1081.32999514733,1089.62128853018,1153.77356037151,1086.94746737718,1059.82878338208,1085.2823765493401,1086.87494292739,,,,1084.28950287599,,1062.02819417208,,,1088.8851356836599,1091.4925479985,1097.74099277791,1099.35576770453,1099.76613685612,1099.9522453541801,1090.2218279062,
12,1053.82755761862,1066.35879965752,1069.78349536409,,1057.1918387279,,1058.11313897159,1059.0625677801402,1098.8544602171198,1056.09956039789,,,1094.9904580581099,1055.65810628907,,1095.98737454274,1085.03847505164,1092.01540463527,1088.05959863157,,1092.82497829628,1081.2533933116902,,,1087.56159918284,1085.00039677517,,,1093.6870854841,1094.12506664249,1097.87143666985,,1093.1697551478098,1095.73839793062,,1099.28841214495,1098.8400563739,,1098.5179769056501,1097.91627167607,1100.8064066988,1096.8555762599499,1099.76633470264,,,1100.52677340139,1100.18526699999,1096.5326545789599,1097.9072512535001,1098.4851346892099,1100.7814732850802,1099.94370132901,,,1101.55970990193,,1089.11245408482,1101.90830771014,1104.26175006004,1091.0176680927802,1108.31079328395,,1096.06479292538,,1091.21783001544,1089.2421883018599,1092.27740310997,,1091.3251514225,,1093.76730075568,1079.2996863611302,1082.72061453395,1079.8501384138601,1091.7259067192401,,1089.61569315479,1153.57911251247,1086.89227969237,1059.815646991,1085.3075845957599,,1064.89635647366,,1057.29422433586,1084.3650256530802,,1062.0423715285099,1053.6273745006,,,1091.3423134513,1097.62177301386,1099.29548606164,1099.92719564409,,,1085.7297803977401
13,,2485.1396060865,,2457.2891788519,2455.59324826562,,2496.88572119246,2499.01959531501,2523.98179398741,2454.8164149314607,,,,,2526.6125357017,2522.73591235073,2471.07052193339,2472.7755843246,,,2476.07246855279,,2469.670364988481,2470.51948679203,,2470.18297298364,,,,2509.2436160715397,,2517.7970541064897,2519.528604048661,2511.8508240339497,,,,2508.73631348549,2503.78984473298,,2511.84036265925,2504.44653135985,2677.66070522718,,2683.45358463651,2677.46875915038,,2678.44590639443,2499.33227224945,2499.2376863261397,2498.67597979843,2501.02189435531,,,,2496.17044322333,2661.76195291821,2674.6085948505397,,2663.5471489963397,2673.84232735486,2665.83438626672,,2662.58491930945,,,,2662.27398703329,,2658.4431747184803,,2469.06292045298,2468.69713326887,2465.1784046625,2482.73688433821,2468.32125036837,2479.18269503969,,2481.4831347755803,,2470.11901349108,,2480.78228436306,2480.9778325849497,2481.30826438494,,2472.49416575468,2485.59439180305,2455.12835785867,2469.84439983932,2470.79679278375,,2509.1641461666395,,,2494.36774705602,2482.31284479761,2478.5142363805107
14,2454.42960785184,2485.18756453964,,2457.4757783091395,,2453.6730183513,,2498.8806056991,,2454.7583672327696,,2452.92196701723,2524.57557748589,2453.617696821111,2526.61700430064,2522.76468393357,2471.179439256471,,2470.54894812702,2470.8484952938397,,2472.6507699418803,2469.72053026115,2470.441735452169,2467.45509933912,2470.39610909588,2509.04772831745,2518.9327959888396,2518.16913933535,2509.2350293841396,2511.5656141726604,2518.02392867252,2519.77798301798,,,,2506.85579183867,2508.7000804308605,2503.6911595373604,2505.5771832779897,2511.74692769099,2504.48193459175,2498.98781463916,,2504.12951345339,2501.0765735066298,2502.0804599532003,,2499.3559650513102,2499.1768496894397,,2500.9319610486104,2495.02315504028,2495.61881924568,2495.98486162932,2495.98336055869,2482.1341663039602,2496.1410312770604,2676.28319590552,2485.02622030115,2494.17913809146,2487.7731707487,,,2480.83396822046,,2484.43225401445,2483.33343564325,,2479.9018324451104,2483.4622102718804,2468.9931748466197,2468.70069517428,2465.05770372225,2482.61845723959,,,2515.93059497223,2481.31649374496,2483.13075239602,,,2480.89294216826,2480.84499201664,2481.23013546502,2471.3729604444297,2472.55743117475,2485.615068970389,2455.03479431102,2470.06695295623,2470.875879698661,,2509.06462122067,2504.04850765534,2500.80764076602,2494.40219051392,2482.3200894906304,2478.3520630199
15,1149.66610352798,1173.6075442647698,1175.73974781257,1153.76836615526,,1148.50983828772,1164.2895711864599,1168.28133700795,,,1149.79644484255,,1183.36680058789,,,,1169.72614273993,1178.74197404931,1176.2434825282,,1182.7016307069198,,1169.75524509073,1173.16131376729,1172.97694362283,1170.2264658572901,,1185.1576970035499,1186.00181375027,1185.1208053877901,1187.5817877068,,1187.33143969255,,1194.15868209124,,,,1186.40994013933,1185.1398311436599,1188.4642831322801,,,1188.72393377176,1191.38602101886,1188.9931062063001,,1189.03172581759,1185.93514145175,1188.31965023583,,1186.53026682291,1189.8578713863199,1182.06142175858,1190.53006848205,,1177.36556392626,1189.16309494075,1193.52902000336,1178.92123943568,,1182.87176423491,1187.27293489987,1179.21340176741,1180.08522516726,1176.04179798095,1181.32562251961,,1178.92316268044,,,,1167.3706534089301,1166.1853175977901,1181.58681571455,,1176.9537997482,1244.6508891844999,1174.17351944327,,,1173.48638713068,,,1165.09804324178,1170.0864873549601,,,1150.46790044251,1170.93672437367,1176.10428752435,1183.14601509667,1186.9317331868401,1186.85647491936,,,1179.0764687584801,1173.4701538888
16,,2485.18756453964,2485.57647171999,,2455.5446014876397,2453.6730183513,,,2524.27252074915,2454.7583672327696,2453.0469009465696,,2524.57548441626,2453.617696821111,2526.6169344873497,2522.7646005625697,,2472.79014569161,2470.5489044455303,2470.84839672422,2476.20096772534,2472.6506342159,2469.72053425232,2470.44171200342,2467.455092539489,2470.3960095858397,2509.04754556663,2518.9327959888396,2518.16913933535,2509.2348413304003,,,2519.77798301798,2511.90156723189,,,2506.85579183867,2508.7000804308605,2503.6911595373604,2505.5771832779897,2511.74692769099,,,2502.29709261686,,2501.07652037458,2502.0803107273,2501.0248103454896,2499.35578907839,2499.1768496894397,2498.64018252565,2500.9319610486104,,2495.61881924568,,2495.98336055869,2482.13417025621,,,2485.02635993083,2494.1791238417104,2487.77318041292,2494.03000557589,2482.55936831493,2480.83396136432,2473.78720191401,2484.43225401445,,,2479.9016500991697,2483.4621847223,2468.99318108781,,,2482.61828770015,2468.34326214458,,2515.93059497223,2481.31649714378,2483.13075239602,2470.09393578439,2476.70632064182,2480.89294216826,2480.84499201664,2481.23013600954,2471.37295134036,,2485.615068970389,,,2470.8758699898603,2525.92759513982,2509.06454576561,,,,,
17,2454.64503570381,,2485.4545618242,2457.2891788519,2455.59324826562,,2496.88572119246,,,2454.8164149314607,,,2524.53480121188,,2526.6125357017,2522.73591235073,2471.07052193339,2472.7755843246,,2470.71220388867,2476.07246855279,2472.7798056047304,2469.670364988481,2470.51948679203,2467.5142412105397,,2509.0459781871104,2518.79077397311,2518.09516073255,2509.2436160715397,2687.1664718914003,2517.7970541064897,2519.52861451999,2684.57147441285,2682.54071862074,2501.8360616662303,,,,2505.515686228189,2511.84036265925,2504.44653135985,2677.66070522718,2502.32463784096,,2677.46875571052,2677.5361431662,2678.44590639443,2673.95801459835,,2498.67593151744,,2495.0958470091,2495.7776739552696,2495.99757658033,,2661.76193912302,2674.6085948505397,,2663.54708975584,2673.84232735486,2665.83438626672,2672.47411977594,,2659.94281417945,,2664.6943004376103,2662.27398703329,2661.57921794479,2658.4431747184803,,2647.72015979594,,2645.79508096422,,2468.32125036837,,,2481.4831347755803,,2470.11901349108,2476.72692094328,2480.78228436306,,2481.30826438494,2471.3394714773003,2472.49416575468,,,2469.84439983932,2470.79679278375,2525.86640989213,2509.1641461666395,2504.16994816575,,2494.36774705602,2482.31284479761,2478.5142363805107
18,1362.28469752561,1382.8675783914498,1382.9090394048999,,1365.25049683394,1361.5781892961802,,1390.3585893248,1425.38655361456,1368.5093240014098,,,1427.37737561506,1363.2388211990199,,1425.7930300412802,1391.5530306088,1398.3878306469198,,1385.90028936074,,,1390.2715537202698,1393.9598825999099,1392.7700554424,1389.9663155635901,,1422.1956665094501,1422.10318234335,,1418.37671838395,,1422.48919878239,,,,1413.68889244807,,,1410.05494128087,1416.9726527050598,1412.3944980076099,1413.08270230043,1412.23415449296,1416.56963356053,,1412.02033150999,,,1409.18927410811,1412.6526840718698,,1406.36502582791,,1413.19719705665,1410.6798996545301,,1410.5526347010598,,1397.62374105845,,1402.70919978038,,1403.46390336512,1397.79814333888,,,1405.4364442386402,1398.75538618914,,1401.43069670305,1388.25429530311,1389.07811255004,1386.07360162074,,1389.90180802991,1396.0649946218,1443.10241891275,,1377.04632329925,1391.55588095209,1396.3394016824698,1377.3393648407098,1375.35698972992,1376.36115758082,1387.9820459572104,1393.2430657853,1379.2714092183496,1361.80059509017,1390.41191182517,1394.7054961445401,1423.01345056616,1417.97442558297,,1412.20990624105,1410.1434152096601,,1394.298831159
19,2491.34095100308,2539.6155596047893,2540.34860571187,2492.8230450720607,,2489.8635034587,2567.41519176001,2570.2181338128,2643.8744132442803,2487.7007030454,,2486.67166285252,2646.25565286026,,,,2561.74064415281,2562.54976176199,2559.203699827389,2561.01026983649,,,2561.61761972661,2560.96581349498,,,2619.60834993378,,2635.47503672744,2623.41656029195,2624.4427945859,2637.60402530352,,2622.89611658548,2615.61372552185,2610.6167444072,,2618.50778132574,2614.39816782785,,,,,2607.7750401296203,2611.8989304015304,2608.4884032525,2608.96001963147,,2605.59559598324,2602.5985467554397,2604.13918881357,2606.8107954245897,2599.22463725912,2598.66695136113,2601.71478802091,2599.54705676382,,2598.8007958609196,2603.56387387036,,2597.61789522068,,2596.5979469858,2582.3070060003197,2577.40648392333,2571.58361067953,2583.20029767651,,2581.569577209889,2576.349500463731,2579.05264835366,2561.13221038888,2561.4072275916,2558.46197699879,,2561.7480413463,2575.52767835696,2630.68827379077,2577.22299916633,,,,2534.77296879189,2534.9779644547198,2535.35289970043,2562.71402496567,2563.61788846439,2539.83149768747,,,2560.0548995925196,,,2610.8446204881,,2598.43278519935,2581.43705226238,2575.7515497802697
20,,,,,1156.77254898147,,1160.09747994746,1163.3397344111802,1212.68070200637,1160.84663186366,,1155.14765246659,,,,,1197.85200342878,,,1192.39364311196,1211.77684565211,1199.0866411919098,,1201.27034947666,1199.5006919894302,,,1209.7828996088099,1207.86031818223,1208.00507582835,,1207.30602375017,,1208.6145508355698,1219.52934182165,1210.46008481316,,1211.12145376298,,1209.50706162053,1212.8600825905498,1210.09863547027,1215.86058616954,1213.87478353745,1215.13044035167,1214.47927404834,1213.01641856839,,1212.0374634883801,1214.66467611189,1217.6210499038,1213.7480979117402,1214.9405571650698,1207.56776468911,,1214.5216182041802,1205.4010317249902,1216.4712738986,1221.52950368607,1203.63189413427,1221.05963162223,1209.80927804693,,1207.00735229485,1208.25827113484,1203.2904241996,1208.5700506887401,1213.06847834252,,1201.93138150483,,1195.04236317915,1196.08825939946,1193.87407723253,,,,,1203.22933331171,,1201.08635994192,,1166.6229540550999,,1161.1739895869698,1196.09405146781,,1165.10616549994,,1197.35643687894,1202.47337332198,,,1211.5540761030302,1214.78902556604,1214.3250622374,1205.08819927621,
21,,1440.97791288435,,1429.75373468546,1430.79037504425,,1453.13021578519,1456.34059150871,,1434.70694561642,,,1519.33004729801,,1523.4257408702802,,1465.75229597034,1472.5802858604902,1467.54561424052,1458.76184391887,,1462.4408939051098,1463.58336602578,1466.90530640315,1465.21653822452,,1502.9583659398902,1512.0956260331,1511.15767082161,,1502.2985671652802,1510.40880220457,,1501.7963772974401,1501.0416430011999,1491.3346876264402,,1500.1096319106,1494.5404381346,1494.72326100426,,1496.2369318128601,1494.20129787107,,1500.23577889707,1498.70284545701,1494.76208954377,,1492.49924245698,1489.7283439325101,1494.59306826169,1495.09728053255,1489.1308324943802,1488.78188725347,1493.50840242689,1491.20537843355,,1491.68244939867,1500.71625215179,,,1479.2940992147599,,1480.95641363477,,1471.7567053840899,,,,1472.10163547512,1477.43994835198,1462.2411074422,,,1477.02880772302,1462.69732604345,1473.0215513555,1553.67226443701,1476.04639818551,,1462.40767086073,,1435.13580423344,1436.24321124431,1434.72397757519,1460.7232760661902,1466.0906090283802,,,,1466.29681625469,,,,,1490.17651160349,1479.6651783807001,
22,2125.34508712649,,2163.19345924073,,,2127.34373315557,,,,2126.1751689319103,,,,2124.7088489522,2250.63143402211,,2174.0242112091,2177.13453669374,2171.82734492338,2173.47760539282,2175.93650624027,2175.15655529673,2170.61392275972,2171.89601535449,2173.07891368667,2171.22631858675,2224.96273058087,2238.8420397648497,2235.3434190522103,,2235.2863806986998,,,,2220.1364188503,2217.24609696652,2230.8790223633,2224.4916753645,2217.64016173075,2219.76278268715,2226.5278400863604,2215.15110971277,2212.37811878208,2214.74891622456,2220.48897693171,,,2220.32431438102,2214.4039009429607,2216.0545344235197,2210.78972671625,2211.9339285054,2205.41782593182,,2212.89261703967,2206.71599303823,2186.9362473139604,2205.32815659437,2211.4483761258703,2191.68398040515,,,,2189.71201090281,,2181.40135639257,2192.0353676396803,2192.37520847207,,2184.39629664826,,2172.0824879034803,2172.09482201213,,2191.89748948109,2171.13739749963,2183.87036917886,2226.6551170642997,,,2175.4155832461397,2179.52722630732,2158.1366378989,2146.88147902636,2149.64074634905,2173.59578281103,2171.90973032825,2161.16095089257,,2174.45386946377,,2246.42850589672,2224.53199816574,2219.07450972099,,2207.9422467647,2189.72063089384,2182.91089055245
